[gsim-emu] zero-init 587928 register words
[gsim-probe post-reset] rocket_pc=0x0 muon_c0t0_currPC=0x10000000 muon_minstret[c0t0=0 c0t1=0 c1t0=0 c1t1=0] muon_be_reset=1
[gsim-emu] reset done, running (max_cycles=2000000)
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=6372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=6532 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=6692 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=6852 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7012 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7172 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7332 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7492 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7652 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7812 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=7972 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8132 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8292 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8452 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8612 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8772 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=8932 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9092 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9252 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9412 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9572 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9732 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=9892 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10052 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10212 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10532 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10692 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=10852 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11012 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11172 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11332 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11492 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11652 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11812 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=11972 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12132 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12292 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12452 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12612 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12772 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=12932 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13092 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13252 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13412 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13572 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13732 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=13892 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14052 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14212 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14532 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14692 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=14852 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15012 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15172 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15332 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15492 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15652 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15812 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=15972 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16132 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16292 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16452 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16612 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16772 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=16932 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17092 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17252 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17412 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17572 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17732 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=17892 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18052 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18212 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18532 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18692 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=18852 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19012 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19172 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19332 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19492 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19652 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19812 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=19972 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20132 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20292 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20452 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20612 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20772 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=20932 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21092 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21252 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21412 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21572 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21732 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=21892 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22052 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22212 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22532 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22692 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=22852 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23012 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23172 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23332 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23492 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23652 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23812 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=23972 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24132 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24292 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24452 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24612 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24772 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=24932 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=25092 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=25252 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=25412 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=25572 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=25732 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=25892 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=26052 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=26212 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=26372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=26532 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=26692 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=26852 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27012 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27172 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27332 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27492 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27652 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27812 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=27972 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=28132 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=28292 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=28452 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=28612 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=28772 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=28932 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=29092 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=29252 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=29412 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=29572 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=29732 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=29892 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=30052 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=30212 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-probe tick] rocket_pc=0x80000102 muon_c0t0_currPC=0x10004310 muon_minstret[c0t0=30372 c0t1=37 c1t0=37 c1t1=37] muon_be_reset=0
[gsim-stats] dram_aw=1 dram_w=4 dram_ar=411 writes>=0x110000000=1 writes_resultpage=0
[gsim-stats] last_aw=0x110010040 last_ar=0x80001000 max_ar=0x17effffe0 r_fires=1644 b_fires=1 cvfpu_accepts=2048 uart_chars=0
Command exited with non-zero status 255
	Command being timed: "timeout --signal=TERM --kill-after=10s 300s /scratch/agustin/tmp/gsim-radiance-l3-v6-20260907/emulator /scratch/agustin/projects/oscar-merlin/out/artifacts/capsule-bench/radiance/rp10_gsim_numeric_readback_20260908/build/rp10.readback.soc.elf +loadmem=/scratch/agustin/projects/oscar-merlin/out/artifacts/capsule-bench/radiance/rp10_gsim_numeric_readback_20260908/build/rp10.readback.soc.elf +max_core_cycles=0 +max-cycles=2000000"
	User time (seconds): 120.44
	System time (seconds): 0.34
	Percent of CPU this job got: 99%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:00.91
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 81024
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 31
	Minor (reclaiming a frame) page faults: 2708
	Voluntary context switches: 445
	Involuntary context switches: 578
	Swaps: 0
	File system inputs: 151048
	File system outputs: 272
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 255
